,Title,Date,Text,Poster,MultiMedia
0,"Apr 4, 2023","Apr 4, 2023","A fluffy #SunnySideUpEgg? No, it’s a #Pavlova! Follow our step-by-step for the perfect #Easter dessert! 🍳 More details on the recipe in bio. #EggsAnytime #EasterPrep⁠
⁠
Un #OeufFrit duveteux? Non, c'est une #Pavlova soleil! Suivez nos étapes pour obtenir le dessert parfait de #Pâques! 🍳 Plus de détails dans notre recette en bio. #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/339451490_909476410383014_7899440406014645130_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=0j8Z7IbLtWAAX_LF1nv&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MzA3MzYyMDIxOTA3OTYyNjk2OQ%3D%3D.2-ccb7-5&oh=00_AfDtRBfqUAEfQibyrpMQhNDukUnIqvATVl0p3TqfKKGmVA&oe=6465E798&_nc_sid=978cb9
0,"Jun 4, 2018","Jun 4, 2018",We are currently loving this Feta and Pea Omelette! Which is your favourite cheese to add to an omelette? 🧀 | Nous adorons cette omelette au féta et aux pousses de pois! Quel fromage préférez-vous dans vos omelettes? 🧀,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/33397281_988036758028977_5438952747485364224_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=OOv73cDVEn0AX82fUg9&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTc5NDM5MjY2NDMyMjU0ODc0Ng%3D%3D.2-ccb7-5&oh=00_AfCxr9c-WnEWK33dLACNnEi1G8-dOMyeeHx9F9wNzh9TQw&oe=6465F8B5&_nc_sid=978cb9
0,"Jun 24, 2021","Jun 24, 2021","All these egg dishes are unbeatable! Tag us in your next egg meal for a chance to be featured 🥚💛⁠
⁠
Tous ces plats à base d'œufs sont imbattables ! Identifiez-nous lors de votre prochain repas à base d'œufs pour avoir une chance d'être mis en vedette 🥚💛",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/207056505_4338057902912298_1924892474642855356_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=ke8T0_H6R0IAX9Enl_y&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjYwMzQ2MzI4ODUyODc3NTMxMQ%3D%3D.2-ccb7-5&oh=00_AfD3Fi6WkUIxiPrrPUTzTSn4rLLYzrZ-h-XahgTqMgHfEw&oe=6466FD82&_nc_sid=978cb9
0,"Sep 27, 2022","Sep 27, 2022","Don’t knock it ‘till you try it - #SweetPotato toast with sliced #HardBoiledEggs are eggsquisite appetizers! 🤩 #EggsAnytime Recipe in our bio!⁠
⁠
Ne critiquez pas avant de l’essayer - les toasts de patates douces avec des tranches d’ #OeufsDurs sont des entrées œufsquis! 🤩 #OeufsATouteHeure Découvrez notre recette dans notre bio!",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Aug 17, 2021","Aug 17, 2021","Back to school season is just around the corner! 🏫 These easy on-the-go meals are sure to keep your kiddos energetic in the classroom and on the playground - link in bio!⁠⁠
⁠⁠
La rentrée des classes est à nos portes! 🏫Ces repas faciles à emporter ne manqueront pas de donner de l'énergie à vos enfants en classe et sur le terrain de jeu : Lien dans la bio!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/238026186_225165936197730_5769253049336649550_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=nr_2113fvFwAX_aHxU9&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjY0MjQwNDUzNjU3NzUyODIxOA%3D%3D.2-ccb7-5&oh=00_AfA_eyqnxTG2r2YCAq1yE4IqN6LLYV0RsCMyG_o_DwSA5Q&oe=6466FFF8&_nc_sid=978cb9
0,"Apr 5, 2022","Apr 5, 2022","Baked spaghetti frittata for dinner is not weird! 🥚🍝This egglicious recipe by @walderwellness is the perfect weeknight dinner option for you and your family. Try it out today and enjoy the leftovers the next day! #EggsAnytime

Une frittata de spaghetti au four pour le souper, ce n'est pas bizarre! 🥚🍝Cette délici'œuf'se recette de @walderwellness est l'option parfaite pour un soupe de semaine pour vous et votre famille. Essayez-la aujourd'hui et dégustez les restes le lendemain! #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Sep 29, 2022","Sep 29, 2022","It's no secret that we're huge lovers of carbonara pasta...just look at that egg yolk! 🤤 Make sure to pass by @foiegwa when in #Montreal and your tastebuds will thank you! #LocalLove⁠
⁠
Ce n'est pas un secret que nous sommes de grands amateurs de pâtes à la carbonara...regardez ce jaune d'œuf ! 🤤 Assurez-vous de passer par @foiegwa lorsque vous êtes à #Montréal et vos papilles vous remercieront ! #LocalLove",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/309073279_379144554415046_5649721538813156796_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=y494cDK9jJQAX9VWtwO&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjkzODA4NzI2MzYwNDA1OTkwMA%3D%3D.2-ccb7-5&oh=00_AfCBNhrW4JP2c0PDWq6R5C5ByXX0-u_aiDTcDLaqRYWdZg&oe=6465F927&_nc_sid=978cb9
0,"Apr 25, 2023","Apr 25, 2023","What my four year old eats in a day - pick a card edition! Is it me or do toddlers’ favourite foods change daily? Lucky for me, my son’s meal requests almost always includes #eggs - and that works for me because I always have eggs on hand! 🥚 They are packed with nutrients and protein, and there are so many different ways to cook with them. It doesn’t hurt that I love them too 😂- I could literally eat a spinach feta egg wrap everyday and not get tired of it. Which one of these meals would you try first with your kiddo? Let us know in the comments below!

@eggsoeufs #EggsAnytime #PickACardChallenge #Ad #WhatMyChildEatsInADay",mommaintraining,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/346568263_699701635263562_4831228045633722414_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=1Y79sh3UZKsAX_D5oFF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzEwMDM3Nzc2MTk3NjYxMzgyOA%3D%3D.2-ccb7-5&oh=00_AfCxxV-G7pfpTBbqG3X9cQ2JvMyD7AAZ4QSmw5yaQ6nQBA&oe=64668B22&_nc_sid=6136e7
0,"Jul 3, 2021","Jul 3, 2021","What's your favourite cheese to pair with eggs? 🧀 Tonight, we'll be indulging with a Croque Madame for dinner - extra cheese please! ⁠
⁠
Get your cheese on tonight with the link in bio #EggsAnytime⁠
⁠
Quel est votre fromage préféré pour accompagner les oeufs? 🧀 Ce soir, nous allons nous faire plaisir avec un Croque Madame pour le souper - Extra fromage s'il vous plaît! ⁠
⁠
Mangez du fromage ce soir avec le lien dans la bio #OeufsATouteHeure⁠",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/209898041_1934948379994655_6356695150959598047_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=jyl5vJ3SVa4AX-_25uB&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjYwOTc2Mzc1OTk2ODAzMzUwMA%3D%3D.2-ccb7-5&oh=00_AfC73--oiWXO2QwSrXYuAg-QYPWIYhDcmE6mPm3BQQst7Q&oe=64664F59&_nc_sid=978cb9
0,"Jul 7, 2018","Jul 7, 2018",Follow this simple how-to and you’ll be making Hollandaise for days! 🍳 | Suivez ces instructions simples et vous deviendrez accro à la sauce hollandaise! 🍳,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/36085652_237744383496142_2286484397609713664_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=0wksZmVhP2UAX_ol-wQ&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTgxODQ1MzYyMDU5MzkwMjQwMA%3D%3D.2-ccb7-5&oh=00_AfC8W04YPqpRz_i3aRIyLakePJdGqVQMZb7yffv6P1DyrA&oe=6465A23C&_nc_sid=978cb9
0,"Jun 15, 2018","Jun 15, 2018",Did you know that one large egg contains 6g of protein and is only 70 calories? Learn more about the power of eggs by checking out the link in our bio! 🍳 | Saviez-vous qu’un gros œuf contient 6 g de protéines et seulement 70 calories? Apprenez-en davantage sur la puissance nutritionnelle des œufs en suivant le lien dans notre profil! 🍳,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/34079616_246632709223677_2152014082583035904_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=6BZcxwMshkcAX_Andw3&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTgwMjMzNDUxOTE2OTIwMDIxMQ%3D%3D.2-ccb7-5&oh=00_AfC0MXYyT-kE0zFtcbeSDhnoknYsCiYBFNhx26Zuq7bogg&oe=6465B859&_nc_sid=978cb9
0,"Jan 23, 2023","Jan 23, 2023","Start your day right with this at-home brunch board filled with all your fave ingredients! There’s nothing better than waking up to the smell of #breakfast 😍 #EggsAnytime⁠
⁠
Commencez votre journée du bon pied avec ce plateau de brunch maison rempli de tous vos ingrédients préférés ! Il n’y a rien de mieux que de se réveiller avec l’odeur des #oeufs 😍 #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Feb 19, 2020","Feb 19, 2020",Looks like everyone had a relaxing weekend filled with good food! Swipe for some of our favourite meals from this past week! 😍 Tag @eggoeufs for a chance to be featured! | On dirait que tout le monde a passé un bon week-end avec de la bonne bouffe! Glisser vers le haut pour voir nos plats préférés de la semaine dernière! N’oubliez pas de taguer @eggsoeufs pour courir la chance d’être présenté sur notre page!,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/84892869_196887834754866_2528610734721736863_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=TjIl-4VkOzIAX9SUEXW&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjI0NzMwNzE0NDkwMDk5NzIxOA%3D%3D.2-ccb7-5&oh=00_AfAUj6elNS_0Qiuqs31A3943i35ClcdutQfEc2HMzMi30A&oe=646668C5&_nc_sid=978cb9
0,"May 10, 2019","May 10, 2019",#HappyMothersDay! 💕 TAG an awesome and deserving mom and FOLLOW for the chance to WIN an egg-cellent Get Cracking prize!🌷| Joyeuse #FêteDesMères! 💕 Identifiez une maman géniale qui le mérite et SUIVEZ-NOUS pour avoir la chance de gagner un déliciœufs prix J’craque pour toi mon coco! 🌷,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/58409367_136094547478821_2900966942357457320_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=3SfknQQkmwEAX9tNAcN&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjA0MDc3NDgyNzQyMTQ4NDY2MA%3D%3D.2-ccb7-5&oh=00_AfCDmAzH8iW7nkVS-PvExfVUcaKFKjOqFirQOzwPuTBrqg&oe=646612D7&_nc_sid=978cb9
0,"Mar 11, 2017","Mar 11, 2017",Have the kids at home for March break? Have them choose their own toppings for this 10-minute Breakfast In A Mug. Link in our bio!,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/17265954_461270924204992_8340192092097609728_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=_Rxryne8LccAX8smZmu&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTQ2ODMwNTQwMjE5MzgwOTQ1OA%3D%3D.2-ccb7-5&oh=00_AfCw356JYAVLQriFuwzdOSdwn2AuXcfq_03BUsH406POww&oe=64672BF9&_nc_sid=978cb9
0,"May 30, 2022","May 30, 2022","Eggnite your passion for #EggsAnytime of the day! 🔥 Just ask @jackinnanen and his mom! Integrate them for breakfast, lunch or dinner for some easy added protein intake! Recipe in our bio!

Enflamme ta passion pour les #OeufsATouteHeure n'importe quand! 🔥 Faites juste demander à @jackinnanen et à sa mère! Intégrez-les au déjeuner, au dîner ou au souper pour un apport facile de protéines supplémentaires! Recette dans notre bio!",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Apr 22, 2018","Apr 22, 2018","We'll be showcasing eggs to Canada's culinary visionaries at #Terroir2018 this Monday, April 23. If you'll be there, visit our booth to meet Chef Matt Basile of @fidelgastros, sample one of his culinary creations and learn more about the farmers who produce fresh, local, made-in-Canada eggs!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/30086969_280440955828963_5504536528728096768_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=b-0b3Ip3k7MAX_YfsWt&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTc2MzE3MjQxNzk5NzQ0OTk0MA%3D%3D.2-ccb7-5&oh=00_AfAUNxi6ZEbrjjP67wiBj2FnFGM1k_3lLqwNGYuzV0UC3w&oe=6465EBF1&_nc_sid=978cb9
0,"May 30, 2021","May 30, 2021","Eggs are a delicious source of Vitamin A, D, E, and B12 🥚 Together, these work to promote healthy skin, strengthen bones, prevent disease, and keep nerves and blood cells healthy. ⁠⠀
⁠⠀
Learn more about the nutrients in eggs in the link in bio 💛 #EggsAnytime⁠⠀
⁠⠀
Les œufs sont une délicieuse source de vitamines A, D, E et B12 🥚 Ensemble, ils contribuent à vous donner une peau saine, renforcer les os, prévenir les maladies ainsi que garder les nerfs et les cellules sanguines en bonne santé. ⁠⠀
⁠⠀
Pour en savoir plus sur les nutriments contenus dans les œufs suivez le lien dans la bio. #OeufsATouteHeure 💛",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/193558191_117903270466513_7471382163571383711_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=C4l4qJCenVkAX8ybMLU&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjU4NTMwMjI5NTI2OTE2ODU1MA%3D%3D.2-ccb7-5&oh=00_AfC0OF-cRNqzkNjmes_VU_fnb-7sXU-V6RMbRnUwZB7ANw&oe=6466AB7D&_nc_sid=978cb9
0,"Jul 13, 2017","Jul 13, 2017","Egg fact from @canadianliving: Almost every tissue in the body needs protein, including your hair, nails, bones, brain, skin and liver. Eggs are always a high-quality source of protein! | Fait intéressant sur les œufs de @canadianliving : Pratiquement chaque tissu humain a besoin de protéines, notamment les cheveux, les ongles, les os, le cerveau, la peau et le foie. Les œufs sont une source fiable de protéines de grande qualité!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/19984593_1952255001681115_4453206617172738048_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=OGtbycOg_7wAX9dMUcL&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTU1ODAxNzI2NTc2ODUwODMwOQ%3D%3D.2-ccb7-5&oh=00_AfAL6-4btx2ufTBOKDN9tvGG9A7SYjxQmMSXYO2ofwup9A&oe=64674EDD&_nc_sid=978cb9
0,"Jan 31, 2022","Jan 31, 2022","Olympic Silver Medalist and 13 time X-Games Medalist, @maxparrot’s go to pre-training meal is an egg sandwich!⁠
⁠
Check out the link in bio for more egg sandwich recipes! #EggsAnytime ⁠
⁠
Le repas préfère d’ @maxparrot, médaillé d'argent olympique et 13 fois médaillé aux X Games est un sandwich aux œufs!⁠
⁠
Consultez le lien dans la bio pour plus de recettes de sandwichs aux œufs! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/272987325_128105556382649_4090675065197371358_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=pQRtb2HVPMUAX-ibrcn&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjc2MzQ2MzE5MjYyNDIwNDQ1MQ%3D%3D.2-ccb7-5&oh=00_AfAIRDtZ3vMo6R6hhWUIwECopusgWEyk2aT2Ii2Ugm6rLg&oe=6466D3FE&_nc_sid=978cb9
0,"Jul 28, 2021","Jul 28, 2021","How do get your protein after a great work-out? Try our portable Boiled Egg Snack Packs, designed for on-the-go fitness enthusiasts and jam packed with flavour 🥚⁠
⁠
Try one of our snack pack variations this week with the link in bio #EggsAnytime #PostWorkOutSnack⁠
⁠
Comment faire le plein de protéines après une bonne séance d'entraînement? Essayez notre recette de collations aux œufs bouillis, conçu pour les amateurs de fitness en déplacement et débordant de saveur 🥚⁠
⁠
Essayez l'une de nos variantes de collations cette semaine avec le lien dans la bio #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Dec 28, 2022","Dec 28, 2022","Try out @chefcraigflinn’s stunning #PeaBasilSoup with crab royale! We guarantee it tastes as egglicious as it looks! Recipe in bio for your next gathering! 🤤 #EggsAnytime⁠
⁠
Essayez la soupe au pois et basilic de @chefcraigflinn avec un flan au crabe! Nous vous garantissons qu'elle est aussi délicieuse qu'elle en a l'air! Recette dans notre bio pour votre prochain événement ! 🤤 #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/322916308_490367986538227_2339403524003872136_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=Vld161URb2QAX-dwCD9&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MzAwMzQwNjk5NzUxMzgwNzU2OA%3D%3D.2-ccb7-5&oh=00_AfAmUxkHZeitcU6mq4hEfqMG1_owO91uwc6yanSGkaWYlw&oe=6466E8AE&_nc_sid=978cb9
0,"Dec 25, 2017","Dec 25, 2017",Our Caramel Eggnog is the perfect cocktail to have once your little elves have gone to bed! Grab the link in our bio. | Notre eggnog au caramel est le cocktail parfait à déguster une fois que vos petits lutins sont au lit! Suivez le lien dans notre profil.,eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Sep 15, 2021","Sep 15, 2021","Sweet or savoury. Breakfast, lunch, or dinner. No get-together is complete without the versatile egg 🍳 Click the link in bio to read how eggs can help get you back to being the host with the most.⁠
#EggsAnytime⁠
⁠
Sucré ou salé. Petit-déjeuner, déjeuner ou dîner. Aucune réception n'est complète sans l'œuf versatile 🍳 Découvrez comment les œufs peuvent vous aider à redevenir l'hôte du jour.⁠
#OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/241980475_598770888167203_1341065564518882143_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=4N7WPE8KViYAX-Uz1Tp&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjY2MzQ1NzQzNjM0Mzc1MzE3OQ%3D%3D.2-ccb7-5&oh=00_AfBpZFeXO9qQMGiJBWc_wh7j-Rin7VCYird6I4ZH2K0KUg&oe=646671B4&_nc_sid=978cb9
0,"Mar 22, 2023","Mar 22, 2023","Refresh your eating habits for the start of #spring! From organizing your kitchen to cooking at home more, we've got 5 tips to help you spring clean your habits! 🌱 #EggsAnytime Check our link in bio!⁠
⁠
Rafraîchissez vos habitudes alimentaires pour le début du #printemps ! Qu'il s'agisse d'organiser votre cuisine ou de cuisiner davantage à la maison, nous avons 5 conseils pour vous aider à faire le ménage de printemps dans vos habitudes ! 🌱 #OeufsATouteHeure Consultez notre lien dans la bio.",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/336950580_3488211204731452_9090860019100608788_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=juHpQzxJe_oAX_SfgUm&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MzA2NDI1ODMxMTU0NTkxNjQ3Ng%3D%3D.2-ccb7-5&oh=00_AfAaYi9KnXHlxEFnzdTa2bXzbCcyErP6JzFhAlNFdod4cA&oe=64677CB6&_nc_sid=978cb9
0,"Aug 20, 2022","Aug 20, 2022","Who doesn’t get eggcited about brunch? Some friends and I recently checked out three eggcellent brunch spots we’ve benedicted to lately! 😉 🍳 #Ad @eggsoeufs

1️⃣ @maxines_cafebar: Smoked Salmon Rosti and Dutch Baby
2️⃣ @nubatown: Bison Kafta Scott Eggs and Cilbir Toast
3️⃣ @sophiescosmiccafe: Bacon Benedict and Eggs Rancheros

Let me know what your favourite local brunch spot is (and egg dish) 👌🏻⬇️ #EggsAnytime, #LocalLove, #BrunchTime🍳",deannawoo,https://scontent.cdninstagram.com/v/t51.2885-15/299915798_1217488332409143_7513159890359164354_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=ZeSVSbUzOIgAX_8GTi7&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjkwODczMzE5MjgwODI4MDgwNw%3D%3D.2-ccb7-5&oh=00_AfCFbh_9Jj9qoSCjOSn5Gx9JNpIcmBzTr_QdpPjJMP7v0w&oe=646710DD&_nc_sid=978cb9
0,"Jan 13, 2020","Jan 13, 2020",Check out a few nutritious recipes and healthy eating advice from some of our Get Cracking partners who ❤️ eggs as much as we do. Check out the link in bio. | Découvrez quelques recettes nutritives et des conseils pour manger sainement de quelques-uns de nos partenaires J’craque pour toi mon coco qui ❤️ les œufs autant que nous. Suivez le lien dans notre bio.,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/80820761_2898971453662571_9078230043930284006_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=OwSxGiHZcT4AX--HGKY&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjIyMDU5MTk2NzI1ODM4MDA2Ng%3D%3D.2-ccb7-5&oh=00_AfBvjvUj6D06RLzb6YWsu_7oLJd0kZsnvx3g1mN3ZgyOTQ&oe=64669DED&_nc_sid=978cb9
